DDMMYYYY,Q
01/01/1995,1.11918717571015
02/01/1995,0.556732292732336
03/01/1995,0.743881541359596
04/01/1995,1.27847326877983
05/01/1995,1.21430721490739
06/01/1995,1.41592304340075
07/01/1995,2.6910832674714
08/01/1995,4.05084068958298
09/01/1995,3.72615615398861
10/01/1995,2.50152150176246
11/01/1995,2.16767820463461
12/01/1995,2.37508922196112
13/01/1995,2.75479922635916
14/01/1995,3.17603953317436
15/01/1995,3.21910850776001
16/01/1995,3.18903114859585
17/01/1995,4.78231970181506
18/01/1995,5.80332622508386
19/01/1995,6.44887092693183
20/01/1995,5.72706059068238
21/01/1995,5.71891496883453
22/01/1995,5.63832374361662
23/01/1995,5.71303650599102
24/01/1995,4.57325271671007
25/01/1995,3.56114310267692
26/01/1995,3.17939619172592
27/01/1995,2.50173147362263
28/01/1995,2.57139249279436
29/01/1995,1.74813521275082
30/01/1995,1.43257710624866
31/01/1995,1.42330642354302
01/02/1995,2.24156862894579
02/02/1995,3.65952535142697
03/02/1995,4.39514389592819
04/02/1995,5.0330519420379
05/02/1995,4.73977751646388
06/02/1995,5.38996024773943
07/02/1995,4.99916891901308
08/02/1995,5.43599112374003
09/02/1995,4.64002800689215
10/02/1995,4.74751132926918
11/02/1995,5.90173926568226
12/02/1995,5.95145454580381
13/02/1995,3.57511503394509
14/02/1995,2.52097852608042
15/02/1995,1.88187450868999
16/02/1995,1.67850053998599
17/02/1995,1.57076895871
18/02/1995,1.92935486255477
19/02/1995,2.75644523829313
20/02/1995,2.41963083540652
21/02/1995,2.4845235414761
22/02/1995,1.88727729548465
23/02/1995,1.82991464629846
24/02/1995,1.57081984660189
25/02/1995,1.56805653917381
26/02/1995,1.43686577397865
27/02/1995,1.83956859563679
28/02/1995,1.37901154496585
01/03/1995,1.54186078014176
02/03/1995,1.49473688168423
03/03/1995,1.60995357905043
04/03/1995,2.22510211849411
05/03/1995,2.50543623690201
06/03/1995,1.62501600382021
07/03/1995,0.882477338840767
08/03/1995,0.689823862988308
09/03/1995,0.706452976969472
10/03/1995,0.752145586118289
11/03/1995,0.829909765738378
12/03/1995,1.42908582712065
13/03/1995,1.86773563746309
14/03/1995,1.97659728651597
15/03/1995,2.47054492408534
16/03/1995,3.23217908653331
17/03/1995,3.82909326071
18/03/1995,4.17889664358671
19/03/1995,2.84955121998475
20/03/1995,2.43195376373527
21/03/1995,2.35561768226818
22/03/1995,2.19756659106469
23/03/1995,2.31959980714009
24/03/1995,2.64611096801617
25/03/1995,2.6479049676168
26/03/1995,2.7534411201953
27/03/1995,2.61423413586767
28/03/1995,2.6962398955932
29/03/1995,2.6785851528458
30/03/1995,2.28227700310431
31/03/1995,2.09052438325007
01/04/1995,2.00840021686457
02/04/1995,2.2980455848296
03/04/1995,2.39261729555507
04/04/1995,2.29831244473067
05/04/1995,2.98494042893146
06/04/1995,1.81779799884542
07/04/1995,2.1294176289546
08/04/1995,1.90286358650593
09/04/1995,1.46722944712137
10/04/1995,1.24981272573685
11/04/1995,1.09475640171762
12/04/1995,1.02089980095875
13/04/1995,1.06304726696718
14/04/1995,1.22530638482716
15/04/1995,1.18725449921524
16/04/1995,0.791659671082226
17/04/1995,0.6063340130376
18/04/1995,0.521012125704419
19/04/1995,0.398628968528165
20/04/1995,0.424972277306758
21/04/1995,0.531399053374201
22/04/1995,0.911941990774613
23/04/1995,1.06368125361226
24/04/1995,0.529191596033811
25/04/1995,0.531147845147591
26/04/1995,0.69150875911565
27/04/1995,1.15831634034798
28/04/1995,1.12845427942346
29/04/1995,1.24228529868842
30/04/1995,1.1258952355762
01/05/1995,1.36910965460733
02/05/1995,1.29234226043958
03/05/1995,1.19572238381674
04/05/1995,1.09715020610299
05/05/1995,1.03164408079211
06/05/1995,0.889555222275062
07/05/1995,0.763004001414735
08/05/1995,0.649383682622021
09/05/1995,0.534766516201423
10/05/1995,0.59006722431229
11/05/1995,0.624803071711022
12/05/1995,1.0237054204793
13/05/1995,1.27426960020191
14/05/1995,1.0021731398329
15/05/1995,0.765848489813483
16/05/1995,0.423003516682285
17/05/1995,0.373937815327338
18/05/1995,0.372624045904398
19/05/1995,0.444280295471292
20/05/1995,0.468758112157096
21/05/1995,0.439257807771668
22/05/1995,0.397738281506958
23/05/1995,0.375733904916154
24/05/1995,0.546036389707762
25/05/1995,0.85888629537259
26/05/1995,1.0043448642695
27/05/1995,1.767940497528
28/05/1995,2.07584304666194
29/05/1995,2.64596377763917
30/05/1995,2.96854559205833
31/05/1995,1.60659816701122
01/06/1995,1.01950907043694
02/06/1995,1.2550106309864
03/06/1995,2.4536777396076
04/06/1995,5.09387730270102
05/06/1995,7.1035968442038
06/06/1995,4.15701211214133
07/06/1995,1.8906755562282
08/06/1995,1.67077145772746
09/06/1995,1.34951458434143
10/06/1995,1.41860939526081
11/06/1995,2.09195958555391
12/06/1995,3.04968495057093
13/06/1995,3.68921388416061
14/06/1995,3.55920921061898
15/06/1995,2.76809676627569
16/06/1995,1.89031118308277
17/06/1995,1.1482261417176
18/06/1995,1.1554242880717
19/06/1995,2.05284871259059
20/06/1995,1.903700488845
21/06/1995,1.42294889097509
22/06/1995,1.15085208035157
23/06/1995,0.948485369207535
24/06/1995,0.809632493040574
25/06/1995,0.627545998671172
26/06/1995,0.892088058797301
27/06/1995,1.24228770174344
