DDMMYYYY,Q
01/01/1995,1.06971417495834
02/01/1995,1.23023931514751
03/01/1995,1.39780362071534
04/01/1995,1.54191221833202
05/01/1995,1.63691227069993
06/01/1995,1.66634688908527
07/01/1995,1.62584649075994
08/01/1995,1.52410458120173
09/01/1995,1.38178449385471
10/01/1995,1.22852386746313
11/01/1995,1.09849422206518
12/01/1995,1.02518908622476
13/01/1995,1.0362235296965
14/01/1995,1.14891599796145
15/01/1995,1.3672948460672
16/01/1995,1.68094997264499
17/01/1995,2.06587152381222
18/01/1995,2.48712746603415
19/01/1995,2.90297479125485
20/01/1995,3.26981302238991
21/01/1995,3.54729843401858
22/01/1995,3.70295150363092
23/01/1995,3.71570006311035
24/01/1995,3.57798316602141
25/01/1995,3.29626243419306
26/01/1995,2.89001121596422
27/01/1995,2.38944242326236
28/01/1995,1.83236683524648
29/01/1995,1.26063065928157
30/01/1995,0.716563818527165
31/01/1995,0.23979132690461
01/02/1995,-0.135358542953544
02/02/1995,-0.381746694238774
03/02/1995,-0.480630707033557
04/02/1995,-0.422284122456977
05/02/1995,-0.206160292320831
06/02/1995,0.159276802038822
07/02/1995,0.656978912727041
08/02/1995,1.26198585151258
09/02/1995,1.94239356414589
10/02/1995,2.66070470424175
11/02/1995,3.3756468510267
12/02/1995,4.04449801571466
13/02/1995,4.62587502902456
14/02/1995,5.08283302792937
15/02/1995,5.3860158389777
16/02/1995,5.51651252096403
17/02/1995,5.46803717985257
18/02/1995,5.24807266399639
19/02/1995,4.87770834082783
20/02/1995,4.39004988684226
21/02/1995,3.82726524036386
22/02/1995,3.23652721529753
23/02/1995,2.6652874413631
24/02/1995,2.1564376890418
25/02/1995,1.74395995762617
26/02/1995,1.4496243970491
27/02/1995,1.28116686629018
28/02/1995,1.23218261373513
01/03/1995,1.28373785824258
02/03/1995,1.40746275983349
03/03/1995,1.56968442032683
04/03/1995,1.73601917318594
05/03/1995,1.87579112374944
06/03/1995,1.96568623796132
07/03/1995,1.99218049167486
08/03/1995,1.9524749931191
09/03/1995,1.85389870900934
10/03/1995,1.71196387273619
11/03/1995,1.54744522423615
12/03/1995,1.38297414344021
13/03/1995,1.2396765065921
14/03/1995,1.1343368636491
15/03/1995,1.07745341541012
16/03/1995,1.07238174409996
17/03/1995,1.11558068215242
18/03/1995,1.19780278066888
19/03/1995,1.30594199867737
20/03/1995,1.42518105514605
21/03/1995,1.54107726035315
22/03/1995,1.641283190272
23/03/1995,1.71670131525753
24/03/1995,1.76199664653413
25/03/1995,1.77551331785849
26/03/1995,1.75873710364237
27/03/1995,1.71550035919566
28/03/1995,1.65113246308549
29/03/1995,1.57172150137454
30/03/1995,1.4835844973089
31/03/1995,1.39296257354989
01/04/1995,1.30588424473713
02/04/1995,1.22809197829272
03/04/1995,1.16491511819764
04/04/1995,1.12099834177237
05/04/1995,1.09985195542025
06/04/1995,1.10326390791664
07/04/1995,1.13068445159859
08/04/1995,1.17874382819416
09/04/1995,1.24107629697049
10/04/1995,1.3085930577024
11/04/1995,1.37027461417175
12/04/1995,1.41445197146414
13/04/1995,1.43043540402794
14/04/1995,1.41025278522191
15/04/1995,1.35019907375121
16/04/1995,1.25189119360328
17/04/1995,1.12257530528937
18/04/1995,0.974541734524284
19/04/1995,0.823650446456293
20/04/1995,0.687131709099642
21/04/1995,0.580972597841446
22/04/1995,0.517301269256388
23/04/1995,0.502215062150049
24/04/1995,0.534454314198842
25/04/1995,0.605204186062908
26/04/1995,0.699128877854924
27/04/1995,0.796535292714283
28/04/1995,0.876362300393446
29/04/1995,0.919533770143458
30/04/1995,0.912128891934759
01/05/1995,0.847830470730417
02/05/1995,0.729213532394889
03/05/1995,0.56761847725536
04/05/1995,0.381585960949476
05/05/1995,0.194075294303686
06/05/1995,0.0289016663309642
07/05/1995,-0.0930286321642847
08/05/1995,-0.157058806889277
09/05/1995,-0.15713238524126
10/05/1995,-0.0967486602092714
11/05/1995,0.0116495271836723
12/05/1995,0.148760961658685
13/05/1995,0.2916353113941
14/05/1995,0.417461310558542
15/05/1995,0.507285827324513
16/05/1995,0.549025736756007
17/05/1995,0.539256881217386
18/05/1995,0.483478619327477
19/05/1995,0.394821260028876
20/05/1995,0.291439514889229
21/05/1995,0.19306861650967
22/05/1995,0.117368647625233
23/05/1995,0.0767194198366829
24/05/1995,0.0760454315126675
25/05/1995,0.112062118578268
26/05/1995,0.174074198227181
27/05/1995,0.246171280969181
28/05/1995,0.31040708771213
29/05/1995,0.350364246337574
30/05/1995,0.35443137786854
31/05/1995,0.318168066314441
01/06/1995,0.245298796748783
02/06/1995,0.147129970698059
03/06/1995,0.0404790754372639
04/06/1995,-0.0555120085828215
05/06/1995,-0.123089375701095
06/06/1995,-0.149423068550792
07/06/1995,-0.12928179047645
08/06/1995,-0.0663072031545205
09/06/1995,0.0274013547157622
10/06/1995,0.133370514889532
11/06/1995,0.230168809023535
12/06/1995,0.297557352352324
13/06/1995,0.320619169507149
14/06/1995,0.29308709792784
15/06/1995,0.219208867654352
16/06/1995,0.113731497580727
17/06/1995,-8.52095406710112e-05
18/06/1995,-0.0941614750482689
19/06/1995,-0.140413222277462
20/06/1995,-0.115882503333961
21/06/1995,-0.00728666905170643
22/06/1995,0.185841578274426
23/06/1995,0.450035007265573
24/06/1995,0.759075689211581
25/06/1995,1.07737598883593
26/06/1995,1.36507099968849
27/06/1995,1.58403122826342
28/06/1995,1.70382761720589
29/06/1995,1.70666585344809
30/06/1995,1.59045853108842
01/07/1995,1.36949849958224
02/07/1995,1.07258598363152
03/07/1995,0.738880398827054
04/07/1995,0.412124258953897
05/07/1995,0.134156971981377
06/07/1995,-0.0612456460961636
07/07/1995,-0.153224954783893
08/07/1995,-0.136623049932844
09/07/1995,-0.0222774238160478
10/07/1995,0.165180506541665
11/07/1995,0.391621273486471
12/07/1995,0.619068878154632
13/07/1995,0.811760516723156
14/07/1995,0.941620624671491
15/07/1995,0.992276771721863
16/07/1995,0.961010891321646
17/07/1995,0.8584018256785
18/07/1995,0.705810214016979
19/07/1995,0.531215705203972
20/07/1995,0.364178122870566
21/07/1995,0.230815409031728
22/07/1995,0.149654180425018
23/07/1995,0.129023959077675
24/07/1995,0.166369858533313
25/07/1995,0.24950599717998
26/07/1995,0.359487285527771
27/07/1995,0.47450183206843
28/07/1995,0.574027626462443
29/07/1995,0.642480895121226
30/07/1995,0.671708755614758
31/07/1995,0.661918945264927
01/08/1995,0.620947395798661
02/08/1995,0.562081639684945
03/08/1995,0.500925217983359
