DDMMYYYY,Q
01/01/1991,1.09763428124424
02/01/1991,1.15645611900595
03/01/1991,1.18824961960015
04/01/1991,1.13965618847697
05/01/1991,1.12740831166519
06/01/1991,1.24086274749138
07/01/1991,1.41817148887839
08/01/1991,1.23568247346827
09/01/1991,1.26450683777793
10/01/1991,1.07362363824062
11/01/1991,1.14562511122118
12/01/1991,1.09677670101708
13/01/1991,0.959919272564987
14/01/1991,0.941941530964843
15/01/1991,1.02060841240006
16/01/1991,1.07357317333317
17/01/1991,1.02951221809042
18/01/1991,0.921888220594766
19/01/1991,0.942766719342101
20/01/1991,0.966630713836486
21/01/1991,0.994516562801849
22/01/1991,1.07505129771101
23/01/1991,1.12990516036453
24/01/1991,1.22941940721053
25/01/1991,1.07465411566177
26/01/1991,0.91236689554205
27/01/1991,0.829463821009729
28/01/1991,0.770370167739381
29/01/1991,0.821836145066738
30/01/1991,0.917120044829481
31/01/1991,0.881203587883106
01/02/1991,0.85663175175961
02/02/1991,0.890991608223488
03/02/1991,0.864727058283591
04/02/1991,0.835079161140102
05/02/1991,0.803896779982806
06/02/1991,0.832193588180758
07/02/1991,0.856957975448014
08/02/1991,0.790158678431284
09/02/1991,0.765252434033449
10/02/1991,0.786626505948763
11/02/1991,0.79275014083755
12/02/1991,0.789842042676763
13/02/1991,0.812350716859036
14/02/1991,0.789670032643595
15/02/1991,0.786233272653053
16/02/1991,0.764859749222688
17/02/1991,0.780910087997369
18/02/1991,0.830601540757757
19/02/1991,0.841150528256937
20/02/1991,0.911301543578942
21/02/1991,0.737971384453737
22/02/1991,0.768709439769274
23/02/1991,0.850421650048194
24/02/1991,0.88368442563056
25/02/1991,0.887256102052636
26/02/1991,1.08189182380654
27/02/1991,1.8039683199717
28/02/1991,1.95204572462354
01/03/1991,1.94838580183029
02/03/1991,1.55904548422083
03/03/1991,1.10400696017882
04/03/1991,1.12634069012938
05/03/1991,1.11797895759537
06/03/1991,1.17088454564284
07/03/1991,1.30962375256802
08/03/1991,1.10435155323314
09/03/1991,1.25293936817567
10/03/1991,1.37637637228851
11/03/1991,1.14318054443998
12/03/1991,1.38420442423092
13/03/1991,1.76855809420697
14/03/1991,0.934177563853549
15/03/1991,0.768916594087437
16/03/1991,0.525274877031332
17/03/1991,0.695218044137321
18/03/1991,0.960617055017905
19/03/1991,0.978341960745631
20/03/1991,0.801548214489991
21/03/1991,1.05299907829295
22/03/1991,0.830706724100148
23/03/1991,0.698032968190968
24/03/1991,1.10235345082827
25/03/1991,1.13685084056895
26/03/1991,1.80123592721656
27/03/1991,1.55375861122652
28/03/1991,1.34573883129731
29/03/1991,0.983082474063258
30/03/1991,1.12192670548864
31/03/1991,1.03791019594537
01/04/1991,0.888470320964988
02/04/1991,0.745326358720253
03/04/1991,0.779590849137831
04/04/1991,0.762004281942719
05/04/1991,1.10729117842013
06/04/1991,1.01345911109094
07/04/1991,0.755759313043562
08/04/1991,0.919529773557711
09/04/1991,0.890643863903498
10/04/1991,1.16694907222907
11/04/1991,1.27819931717232
12/04/1991,1.68011219306965
13/04/1991,1.87144033411596
14/04/1991,1.57945619528814
15/04/1991,2.01925917141987
16/04/1991,2.01787545532068
17/04/1991,1.80755904781237
18/04/1991,1.65097760492066
19/04/1991,2.10433217297885
20/04/1991,2.24887572541937
21/04/1991,3.74267122127658
22/04/1991,4.27324412343108
23/04/1991,6.4557309820241
24/04/1991,4.26690707337513
25/04/1991,3.9773955044484
26/04/1991,6.00746410508724
27/04/1991,7.69681861640834
28/04/1991,9.17494948053532
29/04/1991,9.34166848173331
30/04/1991,15.8781774305669
01/05/1991,6.03968161647856
02/05/1991,5.1802971495942
03/05/1991,5.99628771010074
04/05/1991,7.37477131056824
05/05/1991,7.67944452086046
06/05/1991,5.87354613002479
07/05/1991,5.82745578676722
08/05/1991,5.62915938989929
09/05/1991,4.67083534728939
10/05/1991,6.77278173536356
11/05/1991,8.29142189218532
12/05/1991,11.2444022960869
13/05/1991,12.4515754068578
14/05/1991,9.73994206350909
15/05/1991,6.3140069705136
16/05/1991,7.08806364116863
17/05/1991,10.1293784770767
18/05/1991,14.4464640763805
19/05/1991,11.2380791431107
20/05/1991,14.5927241009229
21/05/1991,16.3413469568942
22/05/1991,13.4818528025492
23/05/1991,10.4250992802445
24/05/1991,12.5390004886454
25/05/1991,11.8471265656109
26/05/1991,8.47602753033657
27/05/1991,9.17095082041054
28/05/1991,6.98923504235501
29/05/1991,6.06121019449041
30/05/1991,6.4479246881381
31/05/1991,6.07858326422188
01/06/1991,7.44039445034907
02/06/1991,7.67252488297492
03/06/1991,8.244156988819
04/06/1991,6.28184178919638
05/06/1991,4.51209579427669
06/06/1991,3.39153339332162
07/06/1991,3.22068830240694
08/06/1991,2.33551459834322
09/06/1991,5.91782896184452
10/06/1991,10.2644405832866
11/06/1991,9.70513208580171
12/06/1991,8.70948479365339
13/06/1991,6.48583015437979
14/06/1991,4.81361970844446
15/06/1991,3.39345082321126
16/06/1991,3.64608018467464
17/06/1991,4.65060112797028
18/06/1991,4.22354552003283
19/06/1991,4.81383107518755
20/06/1991,3.63969601903568
21/06/1991,2.98634311651893
22/06/1991,2.74217929831138
23/06/1991,6.07328094918477
24/06/1991,4.68281372321642
25/06/1991,3.81562755659808
26/06/1991,3.54472813518346
27/06/1991,1.75997037712533
28/06/1991,1.61698451280115
29/06/1991,2.41342211559697
30/06/1991,3.03509581785068
01/07/1991,2.769417762411
02/07/1991,2.98365852400019
03/07/1991,4.33839587817752
04/07/1991,3.33173438295161
05/07/1991,2.91925247965983
06/07/1991,3.43148588498194
07/07/1991,1.35685492163164
08/07/1991,1.09768322095236
09/07/1991,0.948799477841453
10/07/1991,1.72143020679351
