DDMMYYYY,Q
01/01/1995,1.69812294014353
02/01/1995,2.23743612745469
03/01/1995,2.96243057713234
04/01/1995,3.9930163733551
05/01/1995,2.47600881450937
06/01/1995,3.03260554864973
07/01/1995,4.53530252306233
08/01/1995,6.62335259980016
09/01/1995,13.6824210997689
10/01/1995,13.7741611920313
11/01/1995,6.12558790930899
12/01/1995,4.56893156758986
13/01/1995,3.81004304715017
14/01/1995,3.47949092328987
15/01/1995,3.03064411812246
16/01/1995,3.09594108171689
17/01/1995,3.28183588727338
18/01/1995,2.90794952677592
19/01/1995,2.31862561316799
20/01/1995,1.97763489898005
21/01/1995,1.44528056020036
22/01/1995,1.12366302167582
23/01/1995,0.978204144714654
24/01/1995,0.952589882493611
25/01/1995,1.03825013056751
26/01/1995,1.19836895341778
27/01/1995,1.44388848532956
28/01/1995,1.64210184411681
29/01/1995,2.38038304395337
30/01/1995,2.68712877984764
31/01/1995,4.64950584812462
01/02/1995,8.78779627904274
02/02/1995,5.84797528040732
03/02/1995,7.91269453556679
04/02/1995,14.3821948262538
05/02/1995,8.40057115241365
06/02/1995,7.30980082537011
07/02/1995,5.18836766788489
08/02/1995,5.73090695076393
09/02/1995,4.45046150310902
10/02/1995,4.36232462733035
11/02/1995,6.42784912502764
12/02/1995,7.82780587984434
13/02/1995,7.71041095381636
14/02/1995,7.1344660830489
15/02/1995,4.65050238440686
16/02/1995,3.94959980058316
17/02/1995,3.60375871834522
18/02/1995,4.0637972995528
19/02/1995,4.56300972758546
20/02/1995,4.9207121421517
21/02/1995,5.08750968896046
22/02/1995,5.03281846361698
23/02/1995,4.77872577754956
24/02/1995,5.37190433678799
25/02/1995,4.95110271574879
26/02/1995,3.97087889191258
27/02/1995,6.17817746279522
28/02/1995,7.07413824310877
01/03/1995,11.4453817784571
02/03/1995,11.8220574812627
03/03/1995,10.4351032257616
04/03/1995,5.84682734879548
05/03/1995,3.90400356197488
06/03/1995,3.61332787117831
07/03/1995,3.91062833098443
08/03/1995,2.77407235656902
09/03/1995,2.6697332245333
10/03/1995,2.54430200764504
11/03/1995,2.34402208416063
12/03/1995,2.57311475913091
13/03/1995,3.33162891790473
14/03/1995,4.29579215789795
15/03/1995,4.08429772875603
16/03/1995,6.25954383782954
17/03/1995,4.53613611765827
18/03/1995,4.45022015990407
19/03/1995,3.67428415194529
20/03/1995,2.83005153229819
21/03/1995,2.15454115521973
22/03/1995,1.54937211582756
23/03/1995,1.1283834298591
24/03/1995,0.868985839369117
25/03/1995,0.761462036639217
26/03/1995,0.680434113294223
27/03/1995,0.680626214480524
28/03/1995,0.722349798181762
29/03/1995,0.803798775273358
30/03/1995,0.851827768633248
31/03/1995,0.689127485202608
01/04/1995,0.579462191687263
02/04/1995,0.457922770303474
03/04/1995,0.376212922649746
04/04/1995,0.3465621429646
05/04/1995,0.319617370486517
06/04/1995,0.313168353381222
07/04/1995,0.312530915794588
08/04/1995,0.352245207781618
09/04/1995,0.396358253940513
10/04/1995,0.436683178669931
11/04/1995,0.434926262999447
12/04/1995,0.430548908829823
13/04/1995,0.416494851668981
14/04/1995,0.408688467174141
15/04/1995,0.469038433594092
16/04/1995,0.602444962156253
17/04/1995,0.712124507443831
18/04/1995,0.867558944125567
19/04/1995,0.833500207603816
20/04/1995,0.73672067014005
21/04/1995,0.663180301843694
22/04/1995,0.580427778374743
23/04/1995,0.555885294323266
24/04/1995,0.536409825463369
25/04/1995,0.496497387324343
26/04/1995,0.439165073614197
27/04/1995,0.416852049789258
28/04/1995,0.399299909833292
29/04/1995,0.403271782685534
30/04/1995,0.445681783878406
01/05/1995,0.499430944464168
02/05/1995,0.552292743619032
03/05/1995,0.594472341254892
04/05/1995,0.603084789564931
05/05/1995,0.589595109238275
06/05/1995,0.561283112169196
07/05/1995,0.504681527869122
08/05/1995,0.429084273028868
09/05/1995,0.368243184536737
10/05/1995,0.301750222098083
11/05/1995,0.238671379719734
12/05/1995,0.203257348552755
13/05/1995,0.169341144501474
14/05/1995,0.142519099907893
15/05/1995,0.142952015295702
16/05/1995,0.148498627746526
17/05/1995,0.156771300413373
18/05/1995,0.179311195669772
19/05/1995,0.216879277025797
20/05/1995,0.254292657999713
21/05/1995,0.297410118323728
22/05/1995,0.354588307159893
23/05/1995,0.489931340603835
24/05/1995,0.532623224833812
25/05/1995,0.639519317207981
26/05/1995,0.525229847384681
27/05/1995,0.518900279819331
28/05/1995,0.431211170721804
29/05/1995,0.422807095470371
30/05/1995,0.473835623381357
31/05/1995,0.496203593277261
01/06/1995,0.514803928883023
02/06/1995,0.553669009420948
03/06/1995,0.547992563547714
04/06/1995,0.513752532330373
05/06/1995,0.537110368602486
06/06/1995,0.500846128855587
