DDMMYYYY,Q
01/01/1995,1.56884478406385
02/01/1995,1.27255061003744
03/01/1995,0.929072213708386
04/01/1995,0.611867000923322
05/01/1995,0.38872199048203
06/01/1995,0.310961542197622
07/01/1995,0.405691268842105
08/01/1995,0.672156745358295
09/01/1995,1.08260427423501
10/01/1995,1.58730898209273
11/01/1995,2.12279958799788
12/01/1995,2.62185694276286
13/01/1995,3.02365828348505
14/01/1995,3.28250134929889
15/01/1995,3.37384792648174
16/01/1995,3.2969126894819
17/01/1995,3.07360212460723
18/01/1995,2.74418172108963
19/01/1995,2.3605262872751
20/01/1995,1.97811865585363
21/01/1995,1.64806849359412
22/01/1995,1.41032375453953
23/01/1995,1.28897460524029
24/01/1995,1.29016138818114
25/01/1995,1.40266645851747
26/01/1995,1.60086734732647
27/01/1995,1.84941674809734
28/01/1995,2.10883320745849
29/01/1995,2.34114899447341
30/01/1995,2.5148564484464
31/01/1995,2.60858820942905
01/02/1995,2.61321445603818
02/02/1995,2.53229308139474
03/02/1995,2.38102463608214
04/02/1995,2.18401457196248
05/02/1995,1.97221995295508
06/02/1995,1.7794626309026
07/02/1995,1.63884548966392
08/02/1995,1.57933923631639
09/02/1995,1.62274043087232
10/02/1995,1.78115597742847
11/02/1995,2.05515256973308
12/02/1995,2.43271609719834
13/02/1995,2.88917938264189
14/02/1995,3.38827444306648
15/02/1995,3.88442595059408
16/02/1995,4.32631134639537
17/02/1995,4.6615685503395
18/02/1995,4.84234827060757
19/02/1995,4.83121294462818
20/02/1995,4.6067168014831
21/02/1995,4.16790266361779
22/02/1995,3.53695614739253
23/02/1995,2.75938766411635
24/02/1995,1.90136702345846
25/02/1995,1.04419083479277
26/02/1995,0.276273632953239
27/02/1995,-0.316541846507717
28/02/1995,-0.661229355737619
01/03/1995,-0.707058826126801
02/03/1995,-0.432978678440005
03/03/1995,0.148243653636983
04/03/1995,0.989892101118151
05/03/1995,2.01543474064604
06/03/1995,3.12658190137912
07/03/1995,4.21436027723833
08/03/1995,5.17182736906417
09/03/1995,5.90676718160714
10/03/1995,6.35265898011348
11/03/1995,6.4764122082585
12/03/1995,6.28178944687251
13/03/1995,5.80803603860899
14/03/1995,5.12391226101756
15/03/1995,4.31797975741069
16/03/1995,3.48652802793631
17/03/1995,2.72085661620664
18/03/1995,2.09570291118511
19/03/1995,1.66041267652918
20/03/1995,1.43402081486582
21/03/1995,1.40481088855986
22/03/1995,1.53424731008995
23/03/1995,1.76452891059616
24/03/1995,2.02849620585194
25/03/1995,2.26031500009836
26/03/1995,2.40530007958958
27/03/1995,2.42743822396414
28/03/1995,2.31358265574232
29/03/1995,2.07385047779136
30/03/1995,1.7383678534663
31/03/1995,1.35107546051498
01/04/1995,0.961739691246316
02/04/1995,0.617547908389796
03/04/1995,0.355667764940312
04/04/1995,0.197928620073356
05/04/1995,0.148381216822283
06/04/1995,0.193982014978907
07/04/1995,0.308118479684319
08/04/1995,0.456229513648416
09/04/1995,0.602455463778692
10/04/1995,0.716123213518782
11/04/1995,0.776949023560704
12/04/1995,0.778105361787626
13/04/1995,0.726697681659788
14/04/1995,0.64166128352377
15/04/1995,0.549536532846497
16/04/1995,0.478937249362818
17/04/1995,0.454733946615716
18/04/1995,0.492999513473017
19/04/1995,0.597609982056867
20/04/1995,0.759087885992607
21/04/1995,0.955875706332984
22/04/1995,1.15780211740148
23/04/1995,1.33112689337668
24/04/1995,1.44428447250787
25/04/1995,1.47333432102231
26/04/1995,1.40618460440683
27/04/1995,1.24487152200592
28/04/1995,1.00551104928701
29/04/1995,0.715934667047621
30/04/1995,0.411408780511358
01/05/1995,0.129154095768575
02/05/1995,-0.0974255664011145
03/05/1995,-0.243856063494092
04/05/1995,-0.298216978167065
05/05/1995,-0.262701309968872
06/05/1995,-0.152881971458226
07/05/1995,0.00516358133855013
08/05/1995,0.179368906635585
09/05/1995,0.337069475862241
10/05/1995,0.450370246380568
11/05/1995,0.500607089652913
12/05/1995,0.481180263423919
13/05/1995,0.398316045685349
14/05/1995,0.26966048895453
15/05/1995,0.120969135116127
16/05/1995,-0.0185307209972321
17/05/1995,-0.121313865355226
18/05/1995,-0.166393322848502
19/05/1995,-0.14300747650974
20/05/1995,-0.0525428078684379
21/05/1995,0.0916263435677649
22/05/1995,0.266351258324845
23/05/1995,0.442603141815402
24/05/1995,0.590395034978672
25/05/1995,0.683905170838044
26/05/1995,0.705939004676006
27/05/1995,0.650973181938447
28/05/1995,0.526256547610485
29/05/1995,0.350763588266148
30/05/1995,0.15215250086927
31/05/1995,-0.0377848315320263
01/06/1995,-0.18843551444048
02/06/1995,-0.275557555793461
03/06/1995,-0.28547408062309
04/06/1995,-0.217544909393544
05/06/1995,-0.08446552509398
06/06/1995,0.0897015818498541
07/06/1995,0.273480019104729
08/06/1995,0.433294194697307
09/06/1995,0.539278388033673
10/06/1995,0.570606515858139
11/06/1995,0.519421616047303
12/06/1995,0.392651742139826
13/06/1995,0.211332031171944
14/06/1995,0.00746024290507011
15/06/1995,-0.181169640689157
16/06/1995,-0.317352584041464
17/06/1995,-0.371034656712582
18/06/1995,-0.324935689079968
19/06/1995,-0.178223943282906
20/06/1995,0.0524851636261365
21/06/1995,0.335119952572821
22/06/1995,0.626960689297083
23/06/1995,0.881611534710087
24/06/1995,1.05708501488615
25/06/1995,1.12370257945425
26/06/1995,1.07046929640676
27/06/1995,0.90875203001772
28/06/1995,0.672461548925391
29/06/1995,0.414460002561395
30/06/1995,0.199509851728291
01/07/1995,0.0946571314969555
02/07/1995,0.158408009295315
03/07/1995,0.430333503089272
04/07/1995,0.922770029113747
05/07/1995,1.61605628835749
06/07/1995,2.45828319633511
07/07/1995,3.36989455427091
08/07/1995,4.25275334621727
09/07/1995,5.00259007541749
10/07/1995,5.52318402322677
11/07/1995,5.7402878357968
12/07/1995,5.61325112948964
13/07/1995,5.14254870443768
14/07/1995,4.3719462190263
15/07/1995,3.38477030568832
16/07/1995,2.29458701309681
17/07/1995,1.23140961301593
18/07/1995,0.325231619486892
19/07/1995,-0.310890521948333
20/07/1995,-0.595867041209633
21/07/1995,-0.491602814671565
22/07/1995,-0.00844378324699508
23/07/1995,0.795768836995092
24/07/1995,1.82295347624438
25/07/1995,2.94738140628056
26/07/1995,4.03188591218698
27/07/1995,4.9454606313917
28/07/1995,5.57983659548335
29/07/1995,5.86279072443755
30/07/1995,5.76642280597495
31/07/1995,5.30936980229369
01/08/1995,4.55279578113259
02/08/1995,3.59087358198678
03/08/1995,2.53723160815088
04/08/1995,1.50936693444214
05/08/1995,0.613251498888727
06/08/1995,-0.0697445665903231
07/08/1995,-0.491895715222713
08/08/1995,-0.643056178747242
09/08/1995,-0.549190233122919
10/08/1995,-0.265990250088995
11/08/1995,0.131238984044938
12/08/1995,0.559768080619761
13/08/1995,0.941825161626177
14/08/1995,1.2153664772233
15/08/1995,1.34176671582505
16/08/1995,1.30949935675302
17/08/1995,1.13352773014195
18/08/1995,0.850784862481325
19/08/1995,0.512684302393097
20/08/1995,0.175993647509796
21/08/1995,-0.106432959282337
22/08/1995,-0.293640592801522
23/08/1995,-0.36214183730837
24/08/1995,-0.308376101983286
25/08/1995,-0.147892116703389
26/08/1995,0.088396937415543
27/08/1995,0.36010520129246
28/08/1995,0.624349443383974
29/08/1995,0.842644702245491
30/08/1995,0.986644570433125
31/08/1995,1.04189991377398
01/09/1995,1.00917221311763
02/09/1995,0.903249400091922
03/09/1995,0.749605840636219
04/09/1995,0.579564011342393
05/09/1995,0.424809535591182
06/09/1995,0.312161559609095
07/09/1995,0.259408617406313
08/09/1995,0.272809525383476
09/09/1995,0.3465692920317
10/09/1995,0.464280442290401
11/09/1995,0.602020387782897
12/09/1995,0.732558725357131
13/09/1995,0.829985307101727
14/09/1995,0.874035357970217
15/09/1995,0.853459956455101
16/09/1995,0.767952153421141
17/09/1995,0.628363115373044
18/09/1995,0.455194945407338
19/09/1995,0.275602141771121
20/09/1995,0.119340352206802
21/09/1995,0.0142445112571447
22/09/1995,-0.0181168926902145
23/09/1995,0.0340156958524162
24/09/1995,0.170380977290714
25/09/1995,0.378175375943474
26/09/1995,0.633366439037042
27/09/1995,0.903745671238576
28/09/1995,1.15338850689874
29/09/1995,1.34798243645838
30/09/1995,1.46033356612601
01/10/1995,1.47528868095085
02/10/1995,1.39332912459313
03/10/1995,1.23221035153827
04/10/1995,1.02623162875716
05/10/1995,0.823006659197344
06/10/1995,0.677938505872878
07/10/1995,0.646941731642885
08/10/1995,0.77825554235353
09/10/1995,1.1044076197789
10/10/1995,1.63547887087366
11/10/1995,2.35475693890085
12/10/1995,3.2176423076778
13/10/1995,4.15429929528732
14/10/1995,5.07606302038539
15/10/1995,5.88508130652011
16/10/1995,6.48616060814892
17/10/1995,6.79937516757107
18/10/1995,6.77175947617489
19/10/1995,6.38638753450042
20/10/1995,5.66737118650355
21/10/1995,4.67977128801959
22/10/1995,3.52406021373888
23/10/1995,2.32552048646803
24/10/1995,1.21970825635994
25/10/1995,0.335740521737517
26/10/1995,-0.220420686163605
27/10/1995,-0.380391356656385
28/10/1995,-0.123405228391691
29/10/1995,0.519599388334268
30/10/1995,1.4686397802309
31/10/1995,2.60396366394868
01/11/1995,3.78086101901143
02/11/1995,4.84811206501002
03/11/1995,5.66759790264669
04/11/1995,6.132373305532
05/11/1995,6.18066502616168
06/11/1995,5.80380035442222
07/11/1995,5.04691745144653
08/11/1995,4.00233987567733
09/11/1995,2.79655989324766
10/11/1995,1.57270755668057
11/11/1995,0.471041119685579
12/11/1995,-0.389724663947706
13/11/1995,-0.92757874248093
14/11/1995,-1.1067361727479
15/11/1995,-0.940264894950269
16/11/1995,-0.485614156508047
17/11/1995,0.166081117625917
18/11/1995,0.905115645273415
19/11/1995,1.62030710821374
20/11/1995,2.21538024105583
21/11/1995,2.62213674496402
22/11/1995,2.80848320877489
23/11/1995,2.78026437764398
24/11/1995,2.57687746636219
25/11/1995,2.26165567098679
26/11/1995,1.90884007221692
27/11/1995,1.58947413417471
28/11/1995,1.35867249884405
29/11/1995,1.24642079885758
30/11/1995,1.25340961626656
01/12/1995,1.35250695765109
02/12/1995,1.49548354907008
03/12/1995,1.62369216424244
04/12/1995,1.68072045169586
05/12/1995,1.62470080621699
06/12/1995,1.43802615977933
07/12/1995,1.132674345773
08/12/1995,0.750107286804248
09/12/1995,0.355653737992884
10/12/1995,0.028244795335957
11/12/1995,-0.152813644223786
12/12/1995,-0.121816214693703
13/12/1995,0.160991236892492
14/12/1995,0.700814849186382
15/12/1995,1.46499661277484
16/12/1995,2.38564557192971
17/12/1995,3.36790972108772
18/12/1995,4.30265823479077
19/12/1995,5.08162304828777
20/12/1995,5.61264974306277
21/12/1995,5.83269395874708
22/12/1995,5.71657002975587
23/12/1995,5.28014809602211
24/12/1995,4.57758710896843
25/12/1995,3.69313458516331
26/12/1995,2.7288639293596
27/12/1995,1.79032084357695
28/12/1995,0.972318362253738
29/12/1995,0.347019378683034
30/12/1995,-0.0439975359257961
31/12/1995,-0.192695745996571
01/01/1996,-0.122406017439274
02/01/1996,0.1188065413547
03/01/1996,0.467877887866455
04/01/1996,0.857799985390185
05/01/1996,1.22810415224225
06/01/1996,1.53309784535514
07/01/1996,1.74667074831092
08/01/1996,1.86315604589898
09/01/1996,1.8944584346662
10/01/1996,1.8643124936763
11/01/1996,1.80100126624578
12/01/1996,1.73006925301016
13/01/1996,1.66847913407334
14/01/1996,1.62131235639206
15/01/1996,1.58157178819496
16/01/1996,1.533014329464
17/01/1996,1.45534056839295
18/01/1996,1.33060737220747
19/01/1996,1.14949043358195
20/01/1996,0.916048319897457
21/01/1996,0.649920193753218
22/01/1996,0.385372460978671
23/01/1996,0.167205428841945
24/01/1996,0.044130290420006
